,Title,Published_date,Views,Month
6818,"Simran: Lagdi Hai Thaai Song | Kangana Ranaut | Guru Randhawa, Jonita Gandhi | Sachin-Jigar",11-08-2017,20866239,Aug
6819,"Nandlala  Video Song | Ram Ratan | Palak Muchhal,Bappi Lahiri",11-08-2017,7549904,Aug
6820,"Kudiya Shehar Diyan Song | Poster Boys | Sunny Deol, Bobby Deol, Shreyas Talpade, Elli AvrRam",11-08-2017,78905626,Aug
6821,"Chandralekha Lyrical | A Gentleman - Sundar, Susheel, Risky | Sidharth | Jacqueline | Sachin-Jigar",10-08-2017,315054,Aug
6822,Zindagi Meri Dance Dance Song (Full Audio Song) | Daddy | Arjun Rampal | Aishwarya Rajesh,10-08-2017,247513,Aug
6823,Eid Mubarak Full Audio Song | Daddy | Arjun Rampal | Aishwarya Rajesh,10-08-2017,68036,Aug
6824,Mera Mann/Yahin Hoon Main Song | T-Series Mixtape | Ayushmann Khurrana | Bhushan Kumar,10-08-2017,46921416,Aug
6825,"""Bhoomi Trailer"" (Official) Sanjay Dutt, Aditi Rao Hydari | Releasing 22 September",10-08-2017,19031432,Aug
6826,Mera Mann/Yahin Hoon Main Teaser | T-Series Mixtape | Ayushmann Khurrana | 1 Day To Go,09-08-2017,130182,Aug
6827,"""Meer-E-Kaarwan"" Video Song | Lucknow Central | Farhan, Diana, Gippy | Amit, Neeti, Rochak",09-08-2017,1271306,Aug
6828,Simran Official Trailer | Kangana Ranaut |  Hansal Mehta | T-Series,08-08-2017,13314113,Aug
6829,Making Of Kaise Mujhe/Tum Ho | Palak Muchhal & Aditya Narayan,08-08-2017,93929,Aug
6830,Main Jo Dekhu Na Tujhe Video Song | The Rally | Mirza & Arshin Mehta,08-08-2017,788348,Aug
6831,"Toilet Ka Jugaad Video With Lyrics | Toilet- Ek Prem Katha | Akshay Kumar, Bhumi Pednekar",08-08-2017,181084,Aug
6832,Mera Mann/Yahin Hoon Main Teaser | T-Series Mixtape | Ayushmann Khurrana | 2 Days To Go,08-08-2017,117443,Aug
6833,Mera Mann/Yahin Hoon Main Teaser | T-Series Mixtape | Ayushmann Khurrana | Releasing 10 August,08-08-2017,144277,Aug
6834,"Baadshaho Official Trailer | Ajay Devgn, Emraan Hashmi, Esha Gupta, Ileana D'Cruz & Vidyut Jammwal",07-08-2017,20517988,Aug
6835,Sun Zara /Tujhe Bhula Diya Song | T-Series Mixtape | Shaan | Shruti Pathak | Bhushan Kumar,07-08-2017,17494248,Aug
6836,"Toilet Ka Jugaad Full Audio Song | Toilet- Ek Prem Katha | Akshay Kumar, Pednekar | Vickey Prasad",06-08-2017,157336,Aug
6837,Sun Zara /Tujhe Bhula Diya Song Teaser | T-Series Mixtape | 1 Day to Go | Releasing 7 August 2017,06-08-2017,106134,Aug
6838,"""Kaavaan Kaavaan"" Full Audio Song | Lucknow Central | Farhan Akhtar, Gippy Grewal",06-08-2017,587838,Aug
6839,"Chandralekha Full Audio Song | A Gentleman - Sundar, Susheel, Risky | Sidharth | Jacqueline",05-08-2017,286230,Aug
6840,Naiyo Jeena  Full Audio Song | The Rally | Mirza and Arshin Mehta,05-08-2017,38303,Aug
6841,Main Jo Dekhu Na Tujhe Full Audio Song | The Rally | Mirza and Arshin Mehta,05-08-2017,215805,Aug
6842,Raftaar Full Audio Song | The Rally | Mirza and Arshin Mehta,05-08-2017,9187,Aug
6843,"Beliya Full Video Song | Mehrunisa V Lub U |  Danish Taimoor, Sana Javed, Jawed sheik",05-08-2017,6231436,Aug
6844,"Badla Full  Video Song | Mehrunisa V Lub U || Danish Taimoor, Sana Javed, Jawed sheik",05-08-2017,126722,Aug
6845,"Tu Hi Tu Full Video Song | Mehrunisa V Lub U || Danish Taimoor, Sana Javed, Jawed sheik",05-08-2017,1325954,Aug
6846,Sun Zara /Tujhe Bhula Diya Song Teaser | T-Series Mixtape | 2 Days to Go | Releasing 7 August 2017,05-08-2017,92499,Aug
6847,"Baat Ban Jaye With Lyrics | A Gentleman - Sundar, Susheel, Risky | Sidharth | Jacqueline",04-08-2017,258197,Aug
6848,Jigi Jigi Video Song l "Lipstick Under My Burkha" | "Songs 2017 " | T-Series,04-08-2017,204369,Aug
6849,"T-Series Mixtape : Making of Ambarsariya/Suit Song | Kanika Kapoor, Guru Randhawa",04-08-2017,183904,Aug
6850,"#Chandralekha Karaoke | A Gentleman - Sundar, Susheel, Risky | Sidharth | Jacqueline | Sachin-Jigar",04-08-2017,156623,Aug
6851,Sun Zara /Tujhe Bhula Diya Song Teaser | T-Series Mixtape | Releasing 7 August 2017,04-08-2017,177780,Aug
6852,Zindagi Meri Dance Dance Song | Daddy | Arjun Rampal | Aishwarya Rajesh,04-08-2017,5912341,Aug
6853,"Toilet Ka Jugaad Video | Toilet- Ek Prem Katha | Akshay Kumar, Bhumi Pednekar | Vickey Prasad",04-08-2017,5135649,Aug
6854,Khaana Khaake Song (Video)With Lyrics l Jagga Jasoos l Ranbir Kapoor | Katrina Kaif | Pritam,03-08-2017,701372,Aug
6855,Frankly Tu Sona Nachdi Song (Full Video) | Guest iin London | Kartik Aaryan & Kriti Kharbanda,03-08-2017,8468728,Aug
6856,"Dil Mera Song (Full Video Song)  | Guest iin London | Kartik Aaryan, Kriti Kharbanda | Raghav Sachar",03-08-2017,1501234,Aug
6857,Kaise Mujhe/Tum Ho Song | T-Series Mixtape | Palak Muchhal | Aditya Narayan | Bhushan Kumar,03-08-2017,68693903,Aug
6858,"""Kaavaan Kaavaan"" Video Song | Lucknow Central | Farhan Akhtar, Gippy Grewal | Divya Kumar, Arjunna",03-08-2017,3246985,Aug
6859,"Chandralekha | A Gentleman - Sundar, Susheel, Risky | Sidharth | Jacqueline | Sachin-Jigar | Raj&DK",03-08-2017,10006240,Aug
6860,Daddy: Disco Song Teaser | Arjun Rampal | Aishwarya Rajesh,03-08-2017,109576,Aug
6861,Ishquiya Video Song l "Lipstick Under My Burkha" | "Songs 2017 " | T-Series,02-08-2017,236412,Aug
6862,Dil Dhadke Louder Louder Video Song l MUBARAKAN | Anil Kapoor Arjun Kapoor | Ileana | Athiya | Neha,02-08-2017,914578,Aug
6863,"T-Series Mixtape: Kaise Mujhe/Tum Ho Song Teaser | Palak Muchhal, Aditya Narayan | 1 Day to Go",02-08-2017,143882,Aug
6864,"Piya More Song With Lyrics | Baadshaho | Emraan Hashmi | Sunny Leone | Mika Singh, Neeti Mohan",01-08-2017,1170568,Aug
6865,"Rabba Meray Haal Da Mehram Tu Full Video Song | Guest iin London |  Kartik Aaryan, Kriti Kharbanda",01-08-2017,638319,Aug
6866,Paas Aao Audio Song (Original Mix) | Sushant & Kriti Sanon | Amaal & Armaan Malik Prakriti Kakar,01-08-2017,339593,Aug
6867,"Guest iin London Title Track  (Full Video Song) | Kartik Aaryan, Kriti Kharbanda",01-08-2017,119443,Aug
6868,Daru Vich Pyaar Full Video Song | Guest iin London | Raghav Sachar | Kartik Aaryan & Kriti Kharbanda,01-08-2017,325593,Aug
6869,Making of Roke Na Ruke/Mast Magan | T-Series Mixtape | Tulsi Kumar & Dev Negi,01-08-2017,64912,Aug
6870,Soulful "Sonu Nigam" Specials Songs || Audio Jukebox 2017 || Bollywood Hindi Song || T-Series,01-08-2017,551220,Aug
6871,Raftaar Video Song | The Rally | Mirza and Arshin Mehta,01-08-2017,57350,Aug
6872,"T-Series Mixtape: Kaise Mujhe/Tum Ho Song Teaser | Palak Muchhal, Aditya Narayan | 2 Days to Go",01-08-2017,83260,Aug
6873,"Baat Ban Jaye Song Making | A Gentleman - Sundar, Susheel, Risky | Sidharth | Jacqueline | Raj & DK",01-08-2017,204359,Aug
6874,"Jindwa Video Song | Partition 1947 | Hans Raj Hans | Huma Qureshi, Om Puri, Hugh Bonneville",01-08-2017,76774,Aug
6875,"Pee Loon/Ishq Sufiyana (Behind The Scenes) | T-Series Mixtape | Neha Kakkar, Sreerama Chandra",31-07-2017,110207,Jul
6876,"T-Series Mixtape: Kaise Mujhe/Tum Ho Song Teaser | Palak Muchhal, Aditya Narayan",31-07-2017,316722,Jul
6877,"Ambarsariya/Suit Song | T-Series Mixtape | Kanika Kapoor, Guru Randhawa | Bhushan Kumar",31-07-2017,104275288,Jul
6878,Making of Piya More Song | Baadshaho | Emraan Hashmi | Sunny Leone,31-07-2017,1833264,Jul
6879,T-Series Mixtape: Ambarsariya/ Suit Suit Song Teaser |1 Days To Go‚?∫ Releasing 31st July,30-07-2017,159881,Jul
6880,AMAN SINGH DEEP: PLEASE Song Feat. BLING SINGH | Navi Kamboz | Latest Punjabi Song 2017 | T-Series,29-07-2017,1149414,Jul
6881,"Baat Ban Jaye Full Audio Song | A Gentleman - Sundar, Susheel, Risky | Sidharth | Jacqueline",29-07-2017,325559,Jul
6882,T-Series Mixtape: Ambarsariya/ Suit Suit Song Teaser | 2 Days To Go‚?∫ Releasing 31st July,29-07-2017,111903,Jul
6883,Making of Pee Loon/Ishq Sufiyana | T-Series Mixtape,28-07-2017,121938,Jul
6884,"Piya More Song (Full Audio) | Baadshaho | Emraan Hashmi | Sunny Leone | Mika Singh, Neeti Mohan",28-07-2017,16314079,Jul
6885,T-Series Mixtape: Ambarsariya/ Suit Suit Song Teaser | Feat. Kanika Kapoor & Guru Randhawa,28-07-2017,658041,Jul
6886,"Duma Dum Mast Kalander Video Song | Partition 1947 | Huma Qureshi, Om Puri",28-07-2017,977857,Jul
6887,Teri Zameen Full Audio Song | Raag Desh | Kunal Kapoor Amit Sadh Mohit Marwah | T-Series,27-07-2017,120637,Jul
6888,Ghar Chaado (Bengali) Full Audio Song | Raag Desh | Kunal Kapoor Amit Sadh Mohit Marwah | T-Series,27-07-2017,146919,Jul
6889,Roke Na Ruke/Mast Magan | T-Series Mixtape |Tulsi Kumar & Dev Negi | Bhushan Kumar Ahmed K Abhijit V,27-07-2017,18804803,Jul
6890,"Baat Ban Jaye | A Gentleman - Sundar, Susheel, Risky | Sidharth | Jacqueline | Sachin-Jigar | Raj&DK",27-07-2017,11791099,Jul
6891,"Disco Disco Lyrical Video Song : A Gentleman - Sundar, Susheel, Risky | Sidharth | Jacqueline",26-07-2017,4096116,Jul
6892,Tujhe Namaami Ho Song (Full Audio) | Raag Desh | Kunal Kapoor Amit Sadh Mohit Marwah  | T-Series,26-07-2017,425597,Jul
6893,Hawaon Mein Woh Aag Hai Full Audio Song | Raag Desh | Kunal Kapoor Amit Sadh Mohit Marwah,26-07-2017,84298,Jul
6894,Mera Jahan Video Song | Gajendra Verma | Latest Hindi Songs 2017 | T-Series,26-07-2017,79826862,Jul
6895,T-Series Mixtape: Roke Na Ruke & Mast Magan Song Teaser | Releasing Tomorrow,26-07-2017,55841,Jul
6896,Sukhe: Superstar Song (Official Video) Jaani | New Song 2017 | T-Series,26-07-2017,125043580,Jul
6897,Song Teaser : Superstar Song | Sukh-E Muzical Doctorz | 26 July @11am,25-07-2017,249265,Jul
6898,Making of Soch Na Sake/ Sab Tera Song | T-Series Mixtape | Neeti Mohan & Hardy Sandhu,25-07-2017,157218,Jul
6899,Mubarakan Title Song (Remix) | Anil Kapoor | Arjun Kapoor | Ileana | Athiya | Abhijit Vaghani,25-07-2017,313756,Jul
6900,T-Series Mixtape:  Roke Na Ruke & Mast Magan Song Teaser | 2 Days to Go ‚?∫Releasing on 27th July,25-07-2017,105736,Jul
6901,Raag Desh Full Album | Audio Jukebox | Kunal Kapoor Amit Sadh Mohit Marwah | T-Series,25-07-2017,44303,Jul
6902,"Piya More Song | Baadshaho | Emraan Hashmi | Sunny Leone | Mika Singh, Neeti Mohan | Ankit T Manoj M",25-07-2017,57256739,Jul
6903,T-Series Mixtape: Roke Na Ruke / Mast Magan Song Teaser | Releasing  27 July 2017,24-07-2017,102508,Jul
6904,Motion Poster: Superstar Song | Sukh-E Muzical Doctorz | Releasing on 26 July 2017,24-07-2017,123624,Jul
6905,Song Teaser : Mera Jahan | Gajendra Verma | Video Song  Releasing  26th July 2017,24-07-2017,287820,Jul
6906,"Disco Disco Song Making | A Gentleman - Sundar, Susheel, Risky | Sidharth, Jacqueline | Sachin-Jigar",24-07-2017,484906,Jul
6907,Pee Loon Ishq Sufiyana | T-Series Mixtape | Neha Kakkar Sreerama | Bhushan Kumar Ahmed K Abhijit V,24-07-2017,90358367,Jul
6908,Jasmine Sandlas: Vachari Official Video Song | Intense | T-Series,24-07-2017,10002645,Jul
6909,T-Series Mixtape: Pee Loon/Ishq Sufiyana Song Teaser | ‚?∫Releasing Tomorrow,23-07-2017,88674,Jul
6910,T-Series Mixtape: Pee Loon/Ishq Sufiyana Song Teaser | ‚?∫2 Days To GO,22-07-2017,141473,Jul
6911,Bollywood Romantic Songs With "Armaan Malik Songs" | Birthday Special |" Audio Jukebox 2017",22-07-2017,2173674,Jul
6912,Dil Di Reejh: Harshdeep Kaur (Full Song) | Tigerstyle | New Songs 2017,22-07-2017,1789926,Jul
6913,Making of Agar Tum Saath Ho/ Maahi Ve | T-Series Mixtape | Jubin Nautiyal & Prakriti Kakar,21-07-2017,154036,Jul
6914,"Making Of ""Mere Rashke Qamar"" Song | Baadshaho | Ajay Devgn, Ileana, Nusrat & Rahat Fateh Ali Khan",21-07-2017,839603,Jul
6915,"Disco Disco Song (Full Audio) : A Gentleman - Sundar, Susheel, Risky | Sidharth, Jacqueline",21-07-2017,417025,Jul
6916,"Jagga Jasoos: Musafir Video Song | Ranbir Kapoor, Katrina Kaif | Pritam",21-07-2017,1437497,Jul
6917,T-Series Mixtape: Pee Loon/Ishq Sufiyana Song Teaser | ‚?∫Releasing on  24 July 2017,21-07-2017,164662,Jul
6918,"Do Dilon Ke Video Song | Partition 1947 | Huma Qureshi,Om Puri,Hugh Bonneville,Gillian Anderson",21-07-2017,264143,Jul
6919,Dil Di Reejh: Harshdeep Kaur (Song Teaser) | 22 July 2017 | New Songs 2017,20-07-2017,162655,Jul
6920,Jasmine Sandlas: Vachari Song Teaser | 24 July 2017 | T-Series,20-07-2017,105532,Jul
6921,"""Mere Rashke Qamar"" Song With Lyrics | Baadshaho | Ajay Devgn, Ileana, Nusrat & Rahat Fateh Ali Khan",20-07-2017,301800199,Jul
6922,Jagga Jasoos Full Album (Audio Jukebox) | Ranbir Kapoor | Katrina Kaif,20-07-2017,373850,Jul
6923,Sab Tera /Soch Na Sake Song | T-Series Mixtape | Neeti M Harrdy S | Bhushan Kumar Ahmed K Abhijit V,20-07-2017,78941048,Jul
6924,"Disco Disco: A Gentleman - Sundar, Susheel, Risky | Sidharth,Jacqueline | Sachin-Jigar|Benny,Shirley",20-07-2017,69048181,Jul
6925,Making of Paas Aao Song | Sushant Singh Rajput & Kriti Sanon,20-07-2017,202191,Jul
6926,Khaana Khaake Song (Full Audio) l Jagga Jasoos l Ranbir Kapoor Katrina Kaif Pritam Amitabh B,19-07-2017,337646,Jul
6927,Tujhe Namaami Ho Song | Raag Desh | Kunal Kapoor Amit Sadh Mohit Marwah  | T-Series,19-07-2017,498360,Jul
6928,T-Series Mixtape : Soch Na Sake/ Sab Tera Song Teaser | ‚?∫Releasing Tomorrow,19-07-2017,157346,Jul
6929,Disco Disco Song Teaser | A Gentleman | Sidharth Malhotra Jacqueline Fernandez | Releasing Tomorrow.,19-07-2017,273657,Jul
6930,Making of Sooraj Dooba Hain/ Subha Hone Na De  Song l T-Series Mixtape,18-07-2017,73583,Jul
6931,"""Mere Rashke Qamar"" Song (Audio) Baadshaho | Ajay Devgn,Ileana,Nusrat & Rahat Fateh Ali Khan,Tanishk",18-07-2017,6620401,Jul
6932,T-Series Mixtape : Soch Na Sake/ Sab Tera Song Teaser | ‚?∫2 Days To Go,18-07-2017,82030,Jul
6933,"Tera Ishq (‡§§‡•?‡§∞‡§æ ‡§?‡§∂‡•ç‡§?) Song | Nyvaan, Millind Gaba | T-Series",18-07-2017,18398123,Jul
6934,T-Series Mixtape : Soch Na Sake/ Sab Tera Song Teaser | ‚?∫Releasing on  20July 2017,17-07-2017,303118,Jul
6935,Agar Tum Saath Ho Maahi Ve l T-Series Mixtape l Jubin N Prakriti K Abhijit V l Bhushan Kumar Ahmed K,17-07-2017,180259273,Jul
6936,T-Series Mixtape : Agar Tum Saath Ho/Maahi Ve Song Teaser | 1 Days To Go,16-07-2017,106234,Jul
6937,Le Li Jaan Full Audio Song l "Lipstick Under My Burkha" | "Songs 2017 " | T-Series,15-07-2017,202190,Jul
6938,Best Hindi Songs Of Priyanka Chopra -The International Diva  "Jukebox 2017" | "New Songs 2017",15-07-2017,298027,Jul
6939,Ishquiya Full Audio Song l "Lipstick Under My Burkha" | "Songs 2017 " | T-Series,15-07-2017,58514,Jul
6940,Jigi Jigi Full Audio Song l "Lipstick Under My Burkha" | "Songs 2017 " | T-Series,15-07-2017,156708,Jul
6941,Jatt Jaguar Video Song | MUBARAKAN | Anil Kapoor | Arjun Kapoor | Ileana D‚??Cruz | Athiya Shetty,15-07-2017,4090057,Jul
6942,"Bakheda Video Song With Lyrics || Toilet- Ek Prem Katha | Akshay Kumar, Bhumi | Sukhwinder ,Sunidhi",15-07-2017,387045,Jul
6943,"Tera Ishq (Song Teaser) Nyvaan, Millind Gaba | The James | 18 July 2017",15-07-2017,138823,Jul
6944,T-Series Mixtape : Agar Tum Saath Ho/Maahi Ve Song Teaser | 2 Days To Go,15-07-2017,80468,Jul
6945,Jatt Jaguar Song Teaser |  Mubarakan |  ‚?∫ Song Out Today,15-07-2017,92216,Jul
6946,Gori Tu Latth Maar Song (Audio) | Toilet- Ek Prem Katha | Akshay Kumar Bhumi Pednekar Sonu N Palak M,14-07-2017,746124,Jul
6947,"Subha Ki Train Full Audio Song | Toilet Ek Prem Katha | Akshay Kumar, Bhumi Pednekar | T-Series",14-07-2017,271544,Jul
6948,T-Series Mixtape : Making of Main Agar Kahoon/Bol Do Na Zara Song | Armaan Malik & Jonita Gandhi,14-07-2017,143237,Jul
6949,Gori Tu Latth Maar Making  | Toilet- Ek Prem Katha | Akshay Kumar Bhumi Pednekar,14-07-2017,1058729,Jul
6950,Lipstick Under My Burkha Full Album (Audio Jukebox) | Zebunnisa Bangash,14-07-2017,48272,Jul
6951,T-Series Mixtape : Agar Tum Saath Ho/Maahi Ve Song Teaser | Releasing on 17July,14-07-2017,148097,Jul
6952,"""Mere Rashke Qamar"" | Baadshaho | Ajay Devgn, Ileana, Nusrat & Rahat Fateh Ali Khan, Tanisk Manoj",14-07-2017,172805223,Jul
6953,"Mubarakan ""The Goggle Song"" With Lyrics | Anil Kapoor, Arjun Kapoor, Ileana D‚??Cruz, Athiya Shetty",13-07-2017,456275,Jul
6954,"Toilet Ek Prem Katha Full Album (Audio Jukebox) | Akshay Kumar, Bhumi Pednekar | T-Series",13-07-2017,389442,Jul
6955,Sooraj Dooba Hain Subha Hone Na De l T-Series Mixtape l Nakash Aditi l Bhushan Kumar Ahmed Abhijit,13-07-2017,7238958,Jul
6956,"Hawaon Mein Woh Aag Hai Song | Raag Desh | Kunal Kapoor Amit Sadh Mohit Marwah  Shreya Ghoshal, KK",13-07-2017,236935,Jul
6957,Khaana Khaake Song (Video) l Jagga Jasoos l Ranbir Kapoor Katrina Kaif Pritam Amitabh Bhattacharya,13-07-2017,7914943,Jul
6958,"""Jaan Laggeya"" Song (Video) Rishita Feat. IKKA | Intense | New Song 2017",13-07-2017,6139155,Jul
6959,Exclusive Interview With Ranbir Kapoor & Katrina Kaif || Jagga Jasoos,12-07-2017,67002,Jul
6960,Paas Aao Song With Lyrics | Sushant Singh & Kriti Sanon | Amaal Mallik Armaan Malik Prakriti Kakar,12-07-2017,862062,Jul
6961,Sooraj Dooba Hain / Subha Hone Na De Song Teaser | T-Series Mixtape |‚?∫Releasing Tomorrow,12-07-2017,36787,Jul
6962,"Making of Hawa Hawa Song | Mubarakan | Anil Kapoor, Arjun Kapoor, Ileana D‚??Cruz, Athiya Shetty",12-07-2017,2098122,Jul
6963,Humsafar Song  | Dhvani Bhanushali | T-Series Acoustics | Akhil Sachdeva |Ahmed Khan |Tanishk Bagchi,12-07-2017,15694630,Jul
6964,Gori Tu Latth Maar Song | Toilet- Ek Prem Katha | Akshay Kumar Bhumi Pednekar Sonu Nigam Palak M,12-07-2017,9098878,Jul
6965,Humsafar Teaser | T-Series Acoustic | Dhvani Bhanushali,11-07-2017,211226,Jul
6966,Making Of Gazab Ka Hai Din Bawara Mann Song | T-Series Mixtape | Shaan & Sukriti K,11-07-2017,54558,Jul
6967,"Tera Ishq (Motion Poster) Nyvaan, Millind Gaba | Full Song Releasing on 18 July 2017",11-07-2017,90792,Jul
6968,"Jagga Jasoos: Phir Wahi Full Audio Song | Ranbir, Katrina | Pritam, Arijit | Amitabh B",11-07-2017,336760,Jul
6969,"Bakheda Audio Song || Toilet- Ek Prem Katha | Akshay Kumar, Bhumi | Sukhwinder Singh,Sunidhi Chauhan",11-07-2017,114436,Jul
6970,Sooraj Dooba Hain / Subha Hone Na De Song Teaser | T-Series Mixtape | 2 Days to Go,11-07-2017,62256,Jul
6971,"Jagga Jasoos: Musafir Full Audio Song | Ranbir Kapoor , Katrina Kaif | Pritam",10-07-2017,1313683,Jul
6972,Paas Aao Song (EDM Version) | Sushant & Kriti Sanon | Amaal Mallik Armaan Malik Prakriti Kakar,10-07-2017,161091,Jul
6973,Sooraj Dooba Hain / Subha Hone Na De Song Teaser | T-Series Mixtape Releasing 13 July 2017,10-07-2017,57256,Jul
6974,Main Agar Kahoon/Bol Do Na Zara | T-Series Mixtape | Armaan Malik & Jonita Gandhi  | Bhushan Kumar,10-07-2017,58423092,Jul
6975,Sharam Or Main Ek Sentence Me To Nahi Aate Hai Madam : Baadshaho (Dialogue Promo 4),10-07-2017,199952,Jul
6976,"Annkho Me Tabhi Chamak Aati Hai, Jab Unme Khatra Hota Hai : Baadshaho (Dialogue Promo 3)",10-07-2017,672067,Jul
6977,Le Li Jaan Video Song l Lipstick Under My Burkha | "Songs 2017" | T-Series,10-07-2017,660801,Jul
6978,Chaar Din Ki Zindagi Hai Or Aaj Chautha Din Hai..:Baadshaho (Dialogue Promo 2) Releasing 1 September,10-07-2017,2843688,Jul
6979,Woh Army Thi Par Hum Bhi Toh Harami The: Baadshaho (Dialogue Promo 1) Releasing 1 September,10-07-2017,1778618,Jul
6980,Dil Dhadke Louder Louder Full Audio Song l MUBARAKAN | Anil Kapoor | Arjun Kapoor | Ileana | Athiya,10-07-2017,332900,Jul
6981,Haathon Mein Thhe Haath Full Audio Song l MUBARAKAN | Anil Kapoor | Arjun Kapoor | Ileana | Athiya,10-07-2017,1033101,Jul
6982,T-Series Mixtape: Main Agar Kahoon/ Bol Do Na Zara Teaser |1 Day To Go ‚?∫ Song Releasing on 10th July,09-07-2017,105485,Jul
6983,"Jagga Jasoos: Phir Wahi Video Song With Lyrics | Ranbir, Katrina | Pritam, Arijit | Amitabh B",08-07-2017,2794819,Jul
6984,Jaan Laggeya Song Teaser Rishita Feat. IKKA | Intense | 13 July 2017,08-07-2017,129906,Jul
6985,T-Series Mixtape: Main Agar Kahoon/ Bol Do Na Zara Teaser | 2 Days to GO ‚?∫Releasing on 10th July,08-07-2017,140424,Jul
6986,Paas Aao Song | Sushant Singh Rajput Kriti Sanon | Amaal Mallik Armaan Malik Prakriti Kakar,08-07-2017,34953821,Jul
6987,Jatt Jaguar Full Audio Song | MUBARAKAN |Anil Kapoor | Arjun Kapoor | Ileana D‚??Cruz | Athiya Shetty,07-07-2017,394912,Jul
6988,Mubarakan The Goggle Song | Anil K Arjun K Ileana D Athiya S Amaal M Sonu N Armaan M Tulsi K Neeti M,07-07-2017,600340,Jul
6989,"Making of Ehna Akhiyan Yaar Mangiyasi | T-Series Mixtape | Harshdeep, Shahid",07-07-2017,38967,Jul
6990,Best Of Kailash Kher Songs | Birthday Jukebox | Hind Songs 2017 | Latest Hindi Songs,07-07-2017,1115474,Jul
6991,T-Series Mixtape: Main Agar Kahoon/ Bol Do Na Zara Teaser | ‚?∫ Song Releasing on 10th July,07-07-2017,285348,Jul
6992,"Hawa Hawa (Video Song) With Lyrics | Mubarakan | Anil Kapoor, Arjun Kapoor, Ileana D‚??Cruz, Athiya",07-07-2017,9763279,Jul
6993,"Thoddi Waala Till Song Remix || Simranjeet Singh, Bohemia | DJ Sky | Remix 2017",06-07-2017,392690,Jul
6994,"Mehrunisa V Lub U  Video Song  (Title Track) | Danish Taimoor, Sana Javed, Jawed sheik",06-07-2017,276757,Jul
6995,T-Series Mixtape :Gazab Ka Hai Din Bawara Mann Song | Shaan Sukriti K  | Bhushan Kumar Ahmed Abhijit,06-07-2017,9641613,Jul
6996,Mubarakan Full Album (Audio Jukebox) |  Anil Kapoor | Arjun Kapoor | Ileana D‚??Cruz | Athiya Shetty,06-07-2017,361573,Jul
6997,Mubarakan "The Goggle Song"|Anil K Arjun K Ileana D Athiya S Amaal M Sonu N Armaan M Tulsi K Neeti M,06-07-2017,29504928,Jul
6998,"Hans Mat Pagli Video Song With Lyrics | Toilet- Ek Prem Katha | Akshay Kumar, Bhumi | Sonu , Shreya",06-07-2017,3132195,Jul
6999,"Jagga Jasoos :Jhumritalaiyya Song (Audio) l Ranbir, Katrina | Pritam Arijit, Mohan | Neelesh",05-07-2017,199081,Jul
7000,"Hans Mat Pagli Song (Audio) |Toilet- Ek Prem Katha |Akshay Kumar, Bhumi | Sonu Nigam, Shreya Ghoshal",05-07-2017,205268,Jul
7001,"Hawa Hawa Full Audio Song | Mubarakan | Anil Kapoor, Arjun Kapoor, Ileana D‚??Cruz, Athiya Shetty",05-07-2017,2088505,Jul
7002,Gazab Ka Hai Din/ Bawara Mann Teaser | T-Series Mixtape | Releasing Tomorrow,05-07-2017,69843,Jul
7003,"Bakheda Video Song || Toilet- Ek Prem Katha | Akshay Kumar, Bhumi | Sukhwinder Singh,Sunidhi Chauhan",05-07-2017,3895282,Jul
7004,"Jagga Jasoos: Phir Wahi Video Song | Ranbir, Katrina | Pritam, Arijit | Amitabh B",04-07-2017,3324235,Jul
7005,Gazab Ka Hai Din/ Bawara Mann Teaser | T-Series Mixtape |  ‚?∫ 2 Days to Go,04-07-2017,65590,Jul
7006,"Jindwa Full Audio Song | Partition 1947 | Huma Qureshi, Om Puri, Hugh Bonneville",04-07-2017,138693,Jul
7007,"Duma Dum Mast Kalander Full Audio Song | Partition 1947 | Huma Qureshi, Om Puri",04-07-2017,421698,Jul
